uuid,enum_id,hh_id,gps_lat,gps_lon,gps_precision,weight,stratum,cluster_id,site,admin1,admin2,consent,respondent_age,respondent_sex,num_members,start,end,deviceid,hh_size,hohh_status,residency_status,dod_idp_returnee,date_dod_idp_returnee,first_priority_need,second_priority_need,left_yn,num_left,fsl_fcs_cereal,fsl_fcs_legumes,fsl_fcs_score,fsl_fcs_cat,fsl_hhs_score,fsl_hhs_cat
HH-00265,ENUM-17,HHID-00265,67.92715294703197,-167.92832349511943,0.11620539908100636,0.8751216617349606,Rural,CLU-93,Site16,Admin1_A,Admin2_7,yes,30,f,14,2024-07-06,2024-07-10,device-4362,14,married,idp,no,,wash_nfi,drinking_water,yes,5,2,4,16,Poor,5,Severe
HH-00266,ENUM-14,HHID-00266,43.338351195756786,25.160286553673956,0.7244688779455888,1.3116898172251499,Camp,CLU-25,Site17,Admin1_E,Admin2_1,maybe,56,m,11,2024-07-07,2024-07-09,device-2124,11,married,host,,,wash_nfi,drinking_water,no,0,0,7,21,Poor,13,Moderate
HH-00267,ENUM-10,HHID-00267,35.462833379148236,94.48512686664861,3.924935564066848,2.3433926934694993,Camp,CLU-7,Site11,Admin1_C,Admin2_7,yes,30,m,13,2024-07-08,2024-07-12,device-4394,13,widowed,refugee,no,,drinking_water,food,no,0,0,5,15,Poor,5,Severe
HH-00268,ENUM-36,HHID-00268,36.447135117679665,135.63562923422978,4.799388347171235,1.6900453234219164,Rural,CLU-35,Site20,Admin1_B,Admin2_15,yes,67,m,3,2024-07-13,2024-07-18,device-4538,3,divorced,refugee,yes,2024-04-04,healthcare,drinking_water,yes,0,7,4,26,Very Poor,6,Severe
HH-00269,ENUM-47,HHID-00269,-25.291592780444063,-56.85057046227331,6.000205481193037,1.4397207128644234,Rural,CLU-49,Site13,Admin1_D,Admin2_15,yes,34,m,8,2024-07-13,2024-07-18,device-4817,8,divorced,host,,,drinking_water,food,no,0,4,6,26,Poor,1,Moderate
HH-00270,ENUM-39,HHID-00270,-37.153468032391196,115.65262968192462,2.9166257870930323,1.4861906964250884,Urban,CLU-87,Site20,Admin1_C,Admin2_6,yes,71,f,2,2024-07-09,2024-07-13,device-6383,2,widowed,host,,,shelter_materials,drinking_water,yes,5,4,2,14,Poor,0,None
HH-00271,ENUM-34,HHID-00271,55.68500798613246,-140.1725746961254,6.949818861265426,1.6486169210149666,Rural,CLU-78,Site13,Admin1_D,Admin2_12,yes,51,m,12,2024-07-14,2024-07-17,,12,widowed,idp_returnee,no,,drinking_water,food,no,0,6,6,30,Borderline,4,Severe
HH-00272,ENUM-28,HHID-00272,55.820411042252545,124.72282502442653,8.601223971892045,2.462541359592642,Rural,CLU-78,Site19,Admin1_C,Admin2_4,yes,80,f,9,2024-07-10,2024-07-11,device-1046,9,widowed,host,,,drinking_water,food,no,0,5,3,19,Poor,0,None
HH-00273,ENUM-8,HHID-00273,66.07301734441867,-134.10408156048632,7.7985098889334985,2.730211722350586,Camp,CLU-6,Site4,Admin1_A,Admin2_1,yes,11,m,8,2024-07-13,2024-07-17,device-5542,8,single,host,,,shelter_materials,drinking_water,yes,3,3,2,12,Poor,6,Severe
HH-00274,ENUM-50,HHID-00274,74.38329946016484,-36.976575398267784,0.39618825348357145,2.8883367162598206,Urban,CLU-10,Site12,Admin1_A,Admin2_12,yes,40,f,6,2024-07-17,2024-07-20,device-3370,6,single,invalid_status,no,,drinking_water,food,yes,1,4,6,26,Poor,4,Severe
HH-00275,ENUM-19,HHID-00275,2.041631794968808,107.02633168063932,4.805069472578289,2.4672584656382375,Rural,CLU-25,Site12,Admin1_B,Admin2_8,yes,63,m,12,2024-07-13,2024-07-15,device-3129,12,divorced,host,yes,,drinking_water,food,no,0,0,7,21,Poor,2,Moderate
HH-00276,ENUM-16,HHID-00276,0.27293304369592875,-126.02972615444145,1.0493017841817487,1.288517239370032,Camp,CLU-98,Site15,Admin1_C,Admin2_15,maybe,44,m,1,2024-07-12,2024-07-16,device-9850,1,single,host,,,drinking_water,food,yes,1,2,6,22,Very Poor,5,Severe
HH-00277,ENUM-20,HHID-00277,53.69313221401953,-97.46949771624907,2.4204501586252745,2.2203367652163553,Rural,CLU-76,Site20,Admin1_E,Admin2_5,yes,36,f,1,2024-07-19,2024-07-21,device-5106,1,married,host,,,wash_nfi,drinking_water,no,0,1,2,8,Poor,6,Severe
HH-00278,ENUM-8,HHID-00278,26.993507539997722,80.01092462150388,9.866625932671464,1.5940078101384798,Camp,CLU-93,Site6,Admin1_A,Admin2_15,yes,28,f,11,2024-07-20,2024-07-23,device-3858,11,divorced,idp_returnee,yes,2024-01-01,food,drinking_water,no,0,4,1,11,Poor,6,Severe
HH-00279,ENUM-4,HHID-00279,36.35403790638661,79.21315315658677,1.4249554290151323,1.1366765551151279,Camp,CLU-86,Site10,Admin1_B,Admin2_6,yes,20,f,4,2024-07-14,2024-07-17,device-2801,4,single,host,,,wash_nfi,drinking_water,yes,1,1,6,198,Poor,1,Moderate
HH-00280,ENUM-16,HHID-00280,53.2426804984982,50.81314783870704,4.988881534513561,2.6021789485648066,Camp,CLU-72,Site20,Admin1_C,Admin2_1,yes,53,m,7,2024-07-14,2024-07-17,device-1422,7,divorced,idp_returnee,yes,2024-02-13,food,drinking_water,no,0,6,0,12,Poor,2,Moderate
HH-00281,ENUM-27,HHID-00281,70.20096152716192,69.821440008156,6.181557343181191,0.5960658724058125,Urban,CLU-28,Site19,Admin1_B,Admin2_6,yes,17,m,10,,2024-07-28,device-3159,10,married,idp,no,,food,drinking_water,no,0,1,3,11,Poor,3,Moderate
HH-00282,ENUM-41,HHID-00282,-29.160871766723552,15.380799605134627,7.024649705441039,2.754404980338559,Camp,CLU-62,Site3,Admin1_A,Admin2_14,yes,76,m,2,2024-07-23,2024-07-28,device-1243,2,married,idp_returnee,yes,2023-09-21,shelter_materials,shelter_materials,no,0,2,2,10,Poor,4,Severe
HH-00200,ENUM-40,HHID-00283,-22.39506852481007,-89.35233879349701,5.5964868348691414,1.6536936615618354,Rural,CLU-27,Site5,Admin1_B,Admin2_13,yes,31,f,6,2024-07-16,2024-07-19,device-6869,6,divorced,idp,no,,drinking_water,drinking_water,yes,1,4,4,20,Poor,5,Severe
HH-00284,ENUM-30,HHID-00284,-73.08325082864357,-55.549442338589,0.09770847419183659,2.093003692020701,Rural,CLU-43,Site11,Admin1_C,Admin2_5,yes,62,m,6,2024-07-18,2024-07-23,device-4898,6,single,idp,yes,2024-04-21,drinking_water,food,yes,4,6,4,24,Poor,5,Severe
HH-00285,ENUM-5,HHID-00285,14.090425379311313,-114.62482195148677,3.2646130824399187,2.148384805514457,Camp,CLU-39,Site4,Admin1_D,Admin2_5,yes,77,m,40,2024-07-20,2024-07-21,device-6304,10,divorced,idp_returnee,no,,food,drinking_water,yes,3,3,1,9,Poor,6,Severe
HH-00286,ENUM-8,HHID-00286,-83.53039071658642,147.04220208010622,5.1771164338471145,2.737794351766341,Camp,CLU-2,Site8,Admin1_E,Admin2_5,yes,48,f,14,2024-07-20,2024-07-25,device-1258,14,married,idp_returnee,yes,2023-07-24,shelter_materials,drinking_water,yes,0,5,3,19,Poor,3,Moderate
HH-00287,ENUM-32,HHID-00287,-6.192356736157166,30.021046115803358,0.8786649914483335,2.0916742054180184,Camp,CLU-28,Site10,Admin1_A,Admin2_14,yes,39,f,5,2024-07-25,2024-07-27,device-3854,5,single,idp_returnee,yes,2023-10-25,wash_nfi,drinking_water,no,0,5,7,31,Borderline,4,Severe
HH-00288,ENUM-39,HHID-00288,7.676034247363788,-35.69348996508964,3.5062693120918076,2.0348339619001545,Urban,CLU-25,Site4,Admin1_C,Admin2_8,yes,33,f,3,2024-07-26,2024-07-27,device-5347,49,single,refugee,no,,shelter_materials,drinking_water,yes,3,4,6,26,Poor,3,Moderate
HH-00289,ENUM-35,HHID-00289,-38.422574616908804,-13.677910688112235,0.33203108791366565,0.6666301014017249,Camp,CLU-95,Site6,Admin1_C,Admin2_14,yes,18,f,9,2024-07-27,2024-07-29,device-1858,9,widowed,host,yes,,shelter_materials,drinking_water,no,0,7,1,17,Poor,5,Severe
HH-00290,ENUM-2,HHID-00290,16.349986902421932,161.02200226025354,0.7857849715502074,1.79602005486301,Urban,CLU-16,Site12,Admin1_B,Admin2_12,yes,18,f,5,2024-07-24,2024-07-28,device-3076,5,divorced,idp_returnee,yes,2023-09-01,food,drinking_water,no,0,4,5,23,Poor,1,Moderate
HH-00291,ENUM-41,HHID-00291,-84.5099550109711,-124.79349487821113,3.9692327620159604,0.8754225020426041,Camp,CLU-96,Site5,Admin1_A,Admin2_11,yes,60,m,4,2024-07-28,2024-08-01,device-7897,4,married,idp,yes,2024-03-13,wash_nfi,drinking_water,yes,3,3,1,9,Poor,0,None
HH-00292,ENUM-33,HHID-00292,-83.2773260251414,31.042739526047,1.3271575404306035,2.343584421803714,Rural,CLU-97,Site17,Admin1_D,Admin2_2,yes,23,f,5,2024-07-22,2024-07-27,device-9619,5,married,idp,yes,2024-02-28,wash_nfi,drinking_water,yes,2,5,1,13,Poor,5,Severe
HH-00163,ENUM-37,HHID-00293,58.06810091873848,2.119924398407761,5.675408482615581,1.7805548020316861,Urban,CLU-62,Site13,Admin1_D,Admin2_14,yes,76,f,8,2024-07-25,2024-07-27,device-2862,8,divorced,idp_returnee,yes,2024-01-13,food,drinking_water,no,0,5,5,25,Poor,6,Severe
HH-00294,ENUM-16,HHID-00294,-25.16568454597268,40.123524756473216,6.894649691372657,2.2005694480208833,Camp,CLU-32,Site14,Admin1_E,Admin2_4,yes,25,f,10,2024-07-30,2024-07-22,device-2041,10,divorced,host,,,wash_nfi,drinking_water,no,0,3,6,24,Poor,2,Moderate
HH-00295,ENUM-46,HHID-00295,-67.12910772266073,183.59698421628326,8.005866991090828,0.6041822515059607,Camp,CLU-90,Site20,Admin1_E,Admin2_3,yes,71,m,6,2024-07-24,2024-07-28,device-8802,45,married,host,,,wash_nfi,drinking_water,no,0,7,7,35,Borderline,0,None
HH-00296,ENUM-10,,4.003786809864792,133.96460721989456,2.0015024424481007,0.711980040114508,Camp,CLU-78,Site5,Admin1_B,Admin2_5,yes,54,m,6,2024-07-31,2024-08-04,device-8344,6,unknown,host,,,drinking_water,food,no,0,5,2,16,Poor,5,Severe
HH-00297,ENUM-19,HHID-00297,48.598839557749955,155.56258169410046,1.6748258225906976,2.2908084701567057,Camp,CLU-91,Site19,Admin1_A,Admin2_12,yes,60,f,3,2024-07-30,2024-07-31,device-6931,3,divorced,idp,yes,2024-01-02,drinking_water,food,no,0,0,4,12,Poor,2,Moderate
HH-00298,ENUM-28,,-51.15221505056823,23.447946092115217,1.0456784033440025,0.6802108399966834,Rural,CLU-27,Site13,Admin1_D,Admin2_8,yes,49,m,8,2024-08-02,2024-08-03,device-9408,8,divorced,idp_returnee,no,,wash_nfi,drinking_water,yes,1,2,3,13,Poor,6,Severe
HH-00299,ENUM-1,HHID-00299,22.120285647420047,70.7942965956812,6.364302495436367,0.6781418194131466,Urban,CLU-51,Site14,Admin1_A,Admin2_13,yes,27,m,7,2024-07-31,2024-08-03,device-2786,7,single,idp_returnee,yes,2024-02-16,drinking_water,food,yes,1,0,0,0,Poor,0,None
HH-00300,ENUM-40,HHID-00300,-74.63745630112176,152.09977722382644,7.064757264869011,0.5302711880872186,Camp,CLU-31,Site6,Admin1_B,Admin2_14,maybe,78,f,4,2024-08-03,2024-08-05,device-8405,4,widowed,idp_returnee,no,,wash_nfi,drinking_water,yes,4,7,7,35,Borderline,6,Severe
HH-00301,ENUM-23,HHID-00301,-80.69729018965062,74.60590835282349,0.3158614482564204,2.8912534957487,Urban,CLU-71,Site16,Admin1_A,Admin2_6,yes,23,f,7,2024-08-06,2024-07-28,device-9254,7,married,idp,yes,2023-10-24,food,drinking_water,no,0,0,0,0,Poor,5,Severe
HH-00302,ENUM-16,HHID-00302,5.643833682266646,-125.08594455086592,9.362122462436899,2.3437708986475174,Urban,CLU-42,Site18,Admin1_A,Admin2_5,yes,67,f,12,2024-08-08,2024-08-10,device-4629,12,single,idp_returnee,yes,2023-12-06,food,drinking_water,yes,0,0,1,3,Poor,2,Moderate
HH-00303,ENUM-37,HHID-00303,7.314321889819169,27.463809660052732,0.5197128365147241,1.3831285212551605,Camp,CLU-100,Site6,Admin1_A,Admin2_12,yes,50,m,13,2024-08-06,2024-08-09,device-1710,13,divorced,idp,yes,2024-02-17,shelter_materials,shelter_materials,no,0,2,7,25,Poor,5,Severe
HH-00304,ENUM-27,HHID-00304,24.737382269677184,38.417416697828116,5.412963353010705,,Camp,CLU-37,Site18,Admin1_B,Admin2_7,yes,22,f,6,2024-08-02,2024-08-07,device-9543,6,widowed,idp,yes,2024-06-06,food,drinking_water,no,0,6,6,30,Borderline,3,Moderate
HH-00305,ENUM-12,HHID-00305,40.69644007007909,-27.312958331141033,7.090605194509164,1.374258074364624,Urban,CLU-49,Site6,Admin1_B,Admin2_10,yes,64,f,6,2024-08-03,2024-08-06,device-5941,6,married,host,,,wash_nfi,drinking_water,no,0,7,5,29,Borderline,1,Moderate
HH-00306,ENUM-43,HHID-00306,85.65337430325624,85.11992482490024,8.709691237460856,2.4366338279529547,Urban,CLU-60,Site16,Admin1_B,Admin2_11,yes,11,f,14,2024-08-05,2024-08-09,device-8504,14,widowed,idp_returnee,yes,2024-06-04,drinking_water,food,yes,0,6,6,30,Borderline,4,Severe
HH-00307,ENUM-43,HHID-00307,2.9340626942151573,156.37212531684537,7.140869321324278,2.153426527676036,Urban,CLU-69,Site10,Admin1_D,Admin2_2,yes,24,f,32,2024-08-05,2024-08-10,device-1510,7,single,idp_returnee,yes,2023-12-29,drinking_water,food,yes,2,1,3,11,Poor,3,Moderate
HH-00308,ENUM-6,HHID-00308,-31.867834870575727,153.20466464643948,8.017280830697919,0.9629889196686698,Rural,CLU-84,Site5,Admin1_C,Admin2_4,yes,75,f,5,2024-08-02,2024-08-07,device-1996,5,divorced,refugee,no,,food,drinking_water,no,0,1,6,20,Poor,3,Moderate
HH-00309,ENUM-34,HHID-00309,53.13351505836667,-17.697826294512453,3.3945019254280604,0.9352733383352109,Rural,CLU-46,Site6,Admin1_A,Admin2_8,yes,34,f,8,2024-08-12,2024-08-15,device-8847,8,single,host,,,wash_nfi,wash_nfi,no,0,0,0,0,Poor,5,Severe
HH-00310,ENUM-24,HHID-00310,-41.25019477282664,-139.2343034973281,8.148251137465122,0.7459891242834933,Rural,CLU-40,Site11,Admin1_E,Admin2_4,yes,15,f,3,2024-08-12,2024-08-16,device-7580,3,widowed,idp,yes,2024-01-19,healthcare,drinking_water,yes,2,7,0,14,Poor,4,Severe
HH-00311,ENUM-5,HHID-00311,-10.985144272985508,174.54283162644043,0.8011484638467514,2.1507567992533456,Urban,CLU-34,Site15,Admin1_E,Admin2_15,yes,32,m,10,2024-08-05,2024-08-10,device-7984,10,single,host,,,shelter_materials,drinking_water,no,0,1,4,14,Very Poor,6,Severe
HH-00177,ENUM-34,HHID-00312,-75.87785135839212,122.0033111205363,8.948166560605276,2.41093165555434,Rural,CLU-47,Site20,Admin1_C,Admin2_14,yes,47,m,3,2024-08-10,2024-08-13,device-2768,3,single,refugee,no,,wash_nfi,drinking_water,yes,2,5,1,13,Poor,0,None
HH-00313,ENUM-35,HHID-00313,-85.43686618521765,-135.12143476682394,5.475923761537363,1.16261607081251,Camp,CLU-66,Site2,Admin1_A,Admin2_7,yes,80,m,10,2024-08-06,2024-08-09,device-9032,10,divorced,host,,,food,drinking_water,no,0,6,2,18,Poor,2,Moderate
HH-00314,ENUM-33,HHID-00314,83.27671464202652,151.50307774225405,8.172977699624937,0.552362402577282,Urban,CLU-64,Site12,Admin1_A,Admin2_12,yes,36,f,11,2024-08-07,2024-08-11,device-8267,11,divorced,host,,,healthcare,drinking_water,yes,5,5,5,25,Poor,3,Moderate
HH-00315,ENUM-33,HHID-00315,60.47642169219705,133.1626903423662,4.523182845183001,0.7054291686910683,Rural,CLU-60,Site1,Admin1_A,Admin2_8,yes,34,m,4,2024-08-16,2024-08-19,device-2204,4,widowed,refugee,yes,2023-11-29,drinking_water,food,yes,1,6,7,33,Borderline,3,Moderate
HH-00316,ENUM-36,HHID-00316,35.27535709686563,6.781700565385961,6.4357769519652495,2.919650087112576,Camp,CLU-13,Site16,Admin1_B,Admin2_13,yes,47,m,14,2024-08-15,2024-08-18,device-2323,14,widowed,host,,,food,drinking_water,no,0,2,7,25,Poor,5,Severe
HH-00317,ENUM-2,HHID-00317,-16.388470005431415,32.85915686817452,5.264026609361132,1.2386119436935505,Camp,CLU-93,Site5,Admin1_D,Admin2_9,yes,21,f,2,2024-08-17,2024-08-20,device-6277,2,single,host,,,shelter_materials,drinking_water,no,0,0,7,21,Poor,6,Severe
HH-00318,ENUM-25,HHID-00318,-58.807022387247756,-36.359026606753105,7.315895217553319,2.423057869595334,Rural,CLU-61,Site7,Admin1_B,Admin2_14,yes,24,m,12,2024-08-17,2024-08-19,device-3430,12,married,refugee,yes,2023-11-13,healthcare,drinking_water,no,0,1,1,5,Poor,5,Severe
HH-00319,ENUM-31,HHID-00319,-61.84133231920451,-160.28581002406872,0.8162998203058958,2.0616589221356594,Camp,CLU-98,Site13,Admin1_A,Admin2_6,yes,70,m,5,2024-08-12,2024-08-13,device-2076,5,single,refugee,yes,2023-10-31,healthcare,healthcare,no,0,7,1,17,Poor,0,None
HH-00320,ENUM-3,HHID-00320,-44.95627833037284,-59.328993007475674,0.603520839905638,1.4548490991322398,Camp,CLU-41,Site18,Admin1_C,Admin2_14,yes,29,m,13,2024-08-11,2024-08-13,device-3067,13,widowed,idp,yes,2023-10-17,food,drinking_water,no,0,5,3,19,Poor,5,Severe
HH-00321,ENUM-41,HHID-00321,8.860799647101686,109.0272414952841,2.4710323401014644,1.0142181554888878,Urban,CLU-27,Site17,Admin1_A,Admin2_1,yes,73,m,4,2024-08-20,2024-08-23,device-5505,4,single,refugee,no,,wash_nfi,drinking_water,no,0,3,7,27,Poor,3,Moderate
HH-00322,ENUM-25,HHID-00322,38.62726608601122,-178.33247171834296,1.5954468011318834,,Camp,CLU-48,Site16,Admin1_A,Admin2_9,yes,20,f,9,2024-08-13,2024-08-14,device-9984,9,divorced,idp_returnee,yes,2024-05-13,food,drinking_water,no,0,7,2,20,Poor,2,Moderate
HH-00323,ENUM-24,HHID-00323,28.835527809191632,-59.94029819118809,8.717835665922017,2.0375324200971665,Urban,CLU-41,Site14,Admin1_D,Admin2_13,yes,72,m,7,2024-08-15,2024-08-20,device-6327,7,single,host,yes,2023-11-19,healthcare,drinking_water,no,0,0,7,21,Poor,4,Severe
HH-00324,ENUM-17,HHID-00324,-39.61189854973029,-36.659270307260414,2.192139873580443,2.43658445159447,Camp,CLU-53,Site16,Admin1_A,Admin2_3,yes,36,m,14,2024-08-15,2024-08-07,device-7240,14,divorced,idp_returnee,yes,2023-10-18,drinking_water,food,no,0,3,4,18,Poor,1,Moderate
HH-00325,ENUM-48,HHID-00325,81.87575051937495,13.462417057652232,9.758652558191313,2.1097606338528268,Urban,CLU-6,Site14,Admin1_B,Admin2_2,yes,41,f,7,2024-08-23,2024-08-25,device-9692,7,married,host,yes,,shelter_materials,drinking_water,yes,1,0,2,6,Poor,5,Severe
HH-00326,ENUM-2,HHID-00326,42.82144500523833,151.14802190859376,3.3689579177110685,1.8257553331228957,Camp,CLU-73,Site15,Admin1_E,Admin2_5,yes,69,f,4,2024-08-16,2024-08-18,device-5831,4,divorced,host,,,drinking_water,food,no,0,4,2,14,Poor,1,Moderate
HH-00327,ENUM-23,HHID-00327,9.783729452052128,-55.315442028253955,1.8211791568869928,0.6048780585790907,Rural,CLU-29,Site16,Admin1_D,Admin2_12,yes,61,m,3,2024-08-26,2024-08-30,device-8433,3,married,refugee,no,,healthcare,drinking_water,no,0,5,0,10,Poor,6,Severe
HH-00328,ENUM-5,HHID-00328,20.1097343221834,-55.096847317358026,7.896985071424791,2.9212219439859597,Camp,CLU-95,Site6,Admin1_D,Admin2_9,yes,38,f,13,2024-08-19,2024-08-22,device-9282,13,married,idp,no,,drinking_water,food,yes,4,3,1,9,Poor,4,Severe
HH-00329,ENUM-23,HHID-00329,-14.47198876299781,85.50044931950941,6.587077755008761,2.4967854791364363,Rural,CLU-19,Site3,Admin1_D,Admin2_7,yes,45,f,12,2024-08-23,2024-08-16,device-8048,12,single,host,,,wash_nfi,drinking_water,no,0,1,2,8,Poor,4,Severe
HH-00330,ENUM-16,HHID-00330,-45.408421889791654,-17.201541279669414,4.98195716453139,1.2320550917524118,Camp,CLU-3,Site19,Admin1_A,Admin2_3,yes,65,m,3,2024-08-19,2024-08-24,device-2624,3,widowed,refugee,no,,food,drinking_water,yes,0,4,4,20,Poor,6,Severe
HH-00331,ENUM-47,HHID-00331,-25.924917842772913,-99.1422637416065,5.553635509376313,2.949925823397127,Rural,CLU-34,Site1,Admin1_D,Admin2_13,yes,25,f,8,2024-08-28,2024-09-02,device-2874,8,widowed,host,yes,,healthcare,drinking_water,yes,0,3,1,9,Poor,6,Severe
HH-00332,ENUM-43,HHID-00332,46.41229988358643,-17.12177419223039,7.192017782722639,2.0047039740908055,Rural,CLU-71,Site8,Admin1_D,Admin2_14,yes,24,m,13,2024-08-22,2024-08-25,device-4522,13,single,host,yes,2023-10-25,shelter_materials,drinking_water,yes,2,3,6,24,Poor,5,Severe
HH-00333,ENUM-41,HHID-00333,-87.40917204664395,-129.29147266327206,2.2845474133129873,,Urban,CLU-75,Site10,Admin1_B,Admin2_9,yes,72,f,1,2024-08-29,2024-08-19,device-8046,1,married,idp_returnee,yes,2024-03-03,shelter_materials,shelter_materials,yes,3,7,2,20,Poor,4,Severe
HH-00334,ENUM-7,HHID-00334,-69.10692470875507,-283.42980083700616,9.963339160567418,2.3701829485738304,Rural,CLU-75,Site2,Admin1_C,Admin2_15,maybe,66,m,3,2024-08-30,2024-09-01,device-8398,3,widowed,refugee,no,,wash_nfi,drinking_water,yes,0,5,1,13,Poor,0,None
HH-00335,ENUM-50,HHID-00335,-81.7195244360845,-0.5876018137873018,9.747931621467831,2.5294244702253437,Camp,CLU-93,Site9,Admin1_B,Admin2_10,yes,142,f,7,2024-08-21,2024-08-14,device-4743,36,divorced,refugee,yes,2023-12-04,drinking_water,food,yes,4,0,0,0,Poor,1,Moderate
HH-00336,ENUM-38,,-82.66881558258538,-29.186838178362763,6.503256863469369,2.1411965183287567,Rural,CLU-54,Site8,Admin1_B,Admin2_1,yes,20,f,8,2024-08-31,2024-09-02,device-7779,8,widowed,idp,yes,2023-09-19,drinking_water,food,yes,1,4,4,20,Poor,3,Moderate
HH-00337,ENUM-48,HHID-00337,63.982905121981304,149.34452438451603,1.9954245092914513,0.8202393659155001,Camp,CLU-38,Site18,Admin1_C,Admin2_3,yes,18,m,3,2024-08-24,2024-08-27,device-6553,3,married,host,yes,2024-01-19,shelter_materials,drinking_water,no,0,7,2,20,Poor,7,Severe
HH-00338,ENUM-49,HHID-00338,36.658414688404264,-49.53819631801207,6.802282424312914,1.345668764986246,Rural,CLU-20,Site10,Admin1_C,Admin2_4,maybe,122,m,15,2024-08-29,2024-08-31,device-8430,15,married,invalid_status,no,,healthcare,drinking_water,no,0,3,7,27,Poor,0,None
HH-00339,ENUM-22,HHID-00339,-4.648710764281461,29.01180610009564,0.7219840897917584,2.8202091008151244,Camp,CLU-26,Site6,Admin1_D,Admin2_15,yes,26,m,14,2024-09-03,2024-09-06,device-7532,14,divorced,idp_returnee,yes,2024-07-02,drinking_water,food,yes,0,0,5,15,Poor,2,Moderate
HH-00340,ENUM-9,HHID-00340,-72.38985108281973,47.615143651030934,0.30652502205806065,1.0615390296096299,Camp,CLU-43,Site15,Admin1_B,Admin2_14,yes,60,other,11,2024-09-03,2024-09-04,device-7815,11,single,idp_returnee,yes,2024-04-30,healthcare,drinking_water,no,0,3,2,12,Poor,6,Severe
HH-00341,ENUM-3,HHID-00341,-1.5091424789701762,-175.28599562819988,2.576828885112137,1.4304175595937834,Camp,CLU-30,Site19,Admin1_A,Admin2_4,yes,59,f,9,2024-09-04,2024-09-09,device-2557,9,widowed,refugee,no,,shelter_materials,drinking_water,no,0,6,3,21,Poor,5,Severe
HH-00342,ENUM-23,HHID-00342,-4.7750812594981795,58.87345392601583,4.626229567393163,1.58019220736049,Camp,CLU-49,Site16,Admin1_E,Admin2_14,yes,28,m,9,2024-09-03,2024-09-05,device-6120,9,single,idp,yes,2023-12-14,healthcare,drinking_water,yes,4,1,0,2,Poor,4,Severe
HH-00343,ENUM-35,HHID-00343,-58.82366341619726,-115.90705192688948,8.682725054083805,1.5985124742361305,Camp,CLU-73,Site18,Admin1_E,Admin2_1,yes,39,m,12,2024-09-01,2024-08-31,device-7992,12,widowed,idp_returnee,no,,wash_nfi,drinking_water,no,0,4,3,17,Poor,6,Severe
HH-00344,ENUM-22,HHID-00344,-11.906703137164854,165.98531428900384,7.271690697663081,2.032348956236314,Rural,CLU-32,Site17,Admin1_E,Admin2_4,yes,126,m,6,2024-09-01,2024-09-02,device-6120,6,divorced,idp_returnee,yes,2024-06-19,shelter_materials,drinking_water,yes,1,7,7,35,Borderline,3,Moderate
HH-00345,ENUM-42,HHID-00345,-18.26914780847278,-126.48141800887933,7.42706521199981,2.857689594361769,Camp,CLU-64,Site4,Admin1_B,Admin2_1,yes,75,f,13,2024-08-31,2024-09-01,device-5176,13,single,refugee,no,,healthcare,drinking_water,no,0,2,0,4,Poor,1,Moderate
HH-00346,ENUM-12,HHID-00346,20.853017649398964,-30.735315458271458,4.2549333444807536,1.1017317795812624,Rural,CLU-71,Site19,Admin1_C,Admin2_8,yes,46,f,8,2024-09-08,2024-09-13,device-7132,8,widowed,refugee,yes,2024-06-29,food,drinking_water,no,0,3,1,9,Poor,3,Moderate
HH-00347,ENUM-50,HHID-00347,24.316857156175885,-149.27411949168823,3.4593499254696294,0.8037534407522952,Urban,CLU-84,Site4,Admin1_D,Admin2_1,yes,79,m,5,2024-09-04,2024-09-07,device-3500,5,widowed,host,,,wash_nfi,wash_nfi,no,0,2,6,22,Poor,0,None
HH-00348,ENUM-44,HHID-00348,-81.84527824103199,178.87473066454106,48.572382934328466,-0.09449584460426408,Urban,CLU-88,Site9,Admin1_D,Admin2_15,yes,57,m,5,,2024-09-04,device-8770,5,married,host,,,healthcare,drinking_water,no,0,1,4,14,Poor,3,Moderate
HH-00349,ENUM-30,HHID-00349,-22.569729367235183,0.7902037192473301,9.876495637360579,2.717312250523174,Rural,CLU-44,Site18,Admin1_E,Admin2_6,yes,35,f,9,2024-09-04,2024-09-08,device-2099,9,married,refugee,no,,shelter_materials,drinking_water,no,0,2,7,25,Poor,5,Severe
HH-00350,ENUM-45,HHID-00350,22.654784828562555,34.338606235215764,0.4010919141248248,2.114527031638015,Camp,CLU-33,Site12,Admin1_D,Admin2_12,yes,74,m,14,2024-09-07,2024-09-08,device-2494,14,widowed,host,,,healthcare,drinking_water,yes,3,1,0,2,Poor,4,Severe
HH-00351,ENUM-31,HHID-00351,0.5645265444157843,-155.8524681401661,8.670314961224486,1.2147669730979003,Rural,CLU-98,Site18,Admin1_A,Admin2_4,yes,14,m,10,2024-09-04,2024-09-05,device-2398,10,married,idp_returnee,yes,2024-01-18,food,drinking_water,yes,2,2,0,4,Poor,1,Moderate
HH-00352,ENUM-41,HHID-00352,64.16817141389802,89.98576934370402,5.786754085723934,2.539867347421543,Urban,CLU-63,Site2,Admin1_A,Admin2_5,yes,23,f,1,2024-09-12,2024-09-17,device-2527,1,widowed,refugee,yes,2024-05-14,drinking_water,food,yes,2,4,0,8,Poor,1,Moderate
